INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IZHK5F', 17, 'give', 'Season drop appear lose system finish.', 1679.0);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('M64U7V', 12, 'point', 'For born one woman during Congress.', 1498.86);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7CSKNH', 70, 'sometimes', 'Citizen poor prove mention must cultural customer.', 1934.8);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LYMDIV', 46, 'sense', 'To myself possible your produce.', 1772.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('RCI79S', 67, 'question', 'Condition that turn.', 879.86);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9DKDJR', 30, 'difference', 'Certain this trade car peace challenge.', 586.57);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('975QYS', 31, 'heart', 'Generation heavy religious whatever although imagine.', 1476.74);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DU34QV', 2, 'finally', 'Rich once bit enough analysis race sign watch.', 829.85);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1DC2N7', 1, 'may', 'Letter hot mission sense.', 100.48);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('A85JK4', 17, 'guy', 'Return case item green age see else.', 1310.29);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ML58SA', 17, 'eye', 'Attack plan crime share face.', 235.39);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('J6MU2T', 82, 'sport', 'Stuff eight property.', 1418.22);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('E50DKP', 23, 'join', 'Lead without throw run people check line.', 1286.9);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('T7YLMF', 75, 'must', 'Recognize police choice method.', 608.93);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DM3OTO', 42, 'adult', 'Manage entire one stop concern.', 1794.55);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('L6G7R8', 9, 'Mrs', 'Today popular yard within many.', 1252.49);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('PWKYYU', 57, 'off', 'Especially manage song during example.', 1882.91);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GXM6JI', 12, 'give', 'Write wide gun instead possible court.', 548.13);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EQNKJI', 43, 'project', 'Opportunity shake whom manage.', 1482.18);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9Q5NZA', 59, 'dog', 'System letter between ever cut point.', 627.54);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('W7JNIT', 46, 'company', 'Song area real employee under early personal certainly.', 847.25);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GOR80F', 22, 'hand', 'Agree new this bag send.', 1371.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NIQOUA', 39, 'property', 'Teacher baby home.', 633.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FE59WE', 82, 'military', 'These father bring financial.', 582.1);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8Y76LW', 19, 'often', 'Impact me possible strategy.', 502.81);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('09MVA2', 67, 'garden', 'Either my business instead would certainly big.', 247.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('AVPXZ6', 49, 'able', 'Accept concern have something by doctor minute allow.', 941.06);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5CM706', 16, 'allow', 'Own pay within serve none economy Democrat.', 652.85);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H0VPN0', 36, 'trouble', 'Us girl movie record success pattern.', 1527.41);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('A5D965', 39, 'born', 'Book film able stand open agent.', 490.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('2M9UUP', 29, 'report', 'Run people PM place star final.', 1577.54);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NF45U9', 10, 'program', 'Environment south like activity cut account then amount.', 934.47);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('26UT3J', 10, 'ground', 'At under look that industry.', 667.43);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('G6BLO8', 68, 'eat', 'Address worry church lot wall.', 1202.76);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7YP60J', 87, 'upon', 'Choose paper be school effect similar thank.', 1673.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('2NGP1W', 89, 'poor', 'Show scene yeah population much civil.', 809.02);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('K8YH3V', 40, 'claim', 'Goal ask image stock.', 897.67);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('Y49YSL', 14, 'special', 'Read action first enough.', 954.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NFPJKS', 7, 'happen', 'Word report data late laugh.', 600.19);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('AQGKGW', 75, 'mission', 'Analysis two significant note big example business.', 987.52);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('UHSMBA', 18, 'democratic', 'Piece issue every chair.', 1366.15);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0D69ZW', 37, 'national', 'Individual less sister bill financial detail tax.', 1773.32);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('4OSS9F', 43, 'table', 'Table available bit arrive thing discuss.', 1988.13);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('C4OVCH', 37, 'mother', 'Financial boy ball become standard remain almost.', 918.71);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7QMHLS', 13, 'question', 'Arm become discuss risk wind charge.', 745.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BY7CQP', 79, 'put', 'Yeah nature south follow.', 556.57);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ARG23R', 89, 'win', 'Get side believe assume item upon public policy.', 610.64);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BIZXGB', 66, 'fine', 'Rise detail ago decade create.', 202.0);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('RIL2XX', 66, 'natural', 'Difficult maintain politics outside hot toward.', 228.57);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('A0KQZK', 70, 'suffer', 'Data system establish unit and result dog.', 1918.74);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DVONZ4', 86, 'game', 'They hair stage here data tonight down.', 291.16);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('X1DYZG', 43, 'finish', 'Sense radio accept.', 837.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GZ09G0', 60, 'news', 'Particularly serve set skin notice section back.', 1673.11);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('R25ATQ', 49, 'upon', 'Physical ball century find site design.', 553.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7KWV3X', 56, 'age', 'Baby assume owner camera.', 1803.68);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7ZHK9A', 65, 'nothing', 'Late institution professional the rather beautiful.', 635.3);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XTEPEQ', 59, 'simply', 'Only shake pretty tell east standard environmental.', 1147.69);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GBCS0U', 92, 'want', 'Administration field ground want leader especially nothing.', 1457.69);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ANM5R0', 21, 'great', 'Happy at government grow national science.', 1969.58);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('R4OVO0', 79, 'business', 'Cultural natural Republican beautiful.', 1554.75);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MDB42C', 31, 'claim', 'Employee often white sense student gun.', 1090.7);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NUPRZS', 7, 'stage', 'Him small check.', 954.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KZW03R', 95, 'can', 'Consumer top they building grow listen.', 1626.52);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LFSTUQ', 68, 'listen', 'Rather race pay trial too audience shake.', 1420.07);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DUB8S4', 27, 'tell', 'Movie side me yes.', 1728.5);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7J1LU6', 6, 'system', 'Red country yes walk.', 649.31);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('37NMEO', 19, 'model', 'How hotel whatever far person bar appear concern.', 1180.54);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QF5SHV', 14, 'red', 'Country analysis land more thank floor yourself show.', 1501.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('RVZK1D', 79, 'huge', 'Worker partner cause.', 1190.97);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JPIEA3', 82, 'describe', 'Maybe science particular argue statement.', 1023.1);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WBVV4A', 64, 'throw', 'Heavy administration in.', 1526.37);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('87GKXX', 81, 'sure', 'Employee plant student institution better trouble.', 1774.97);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BVKYRB', 33, 'blood', 'Green situation card.', 181.53);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('C03KV3', 18, 'thus', 'Whatever if meeting fund recognize.', 1664.11);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JATEUI', 53, 'technology', 'Up school dog explain population citizen mother.', 283.45);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NTZQU8', 78, 'court', 'Ask use value trade.', 1770.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('D6HZ07', 63, 'let', 'Pretty challenge only forget thank north.', 1961.67);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('PMIX6T', 42, 'wait', 'Mission example smile.', 1137.72);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('AHZDKG', 36, 'goal', 'Miss event rule environment pressure.', 1245.25);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('OZVG0M', 77, 'act', 'Past threat right if generation.', 1224.02);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('2EF46B', 8, 'skill', 'Forward scientist everybody building possible media mother daughter.', 944.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1AW28K', 61, 'amount', 'Plan sense national trade senior house.', 1308.54);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JHDRY2', 90, 'wall', 'Why coach science capital increase.', 153.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('I1ZTCD', 29, 'something', 'Tree consumer agree speak industry.', 1358.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XE4CQJ', 16, 'page', 'Debate agree mouth people sort again among line.', 838.91);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('A7WVYX', 70, 'could', 'Power structure enough although study subject.', 1619.61);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('R9T6JA', 2, 'why', 'Gas receive ask compare teach.', 954.07);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5TKSY8', 20, 'decision', 'Along southern fact better safe near.', 904.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('6QKFH6', 93, 'again', 'Situation senior trial candidate task capital.', 1888.41);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QEPFL7', 33, 'size', 'Letter do agreement day successful according.', 1790.57);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0LV4ZP', 75, 'speak', 'Kitchen ok best.', 602.17);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KEJONT', 7, 'play', 'Season participant leave statement.', 133.45);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LIQHYY', 42, 'wish', 'Above politics many always author grow low.', 1300.65);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ACMKDX', 22, 'assume', 'Left office leave half tell better.', 1240.9);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('L2YANO', 58, 'thank', 'Left rich design suggest weight ahead even.', 1587.08);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('547J3K', 49, 'instead', 'Speech free common.', 517.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YA78ZT', 2, 'vote', 'Amount laugh rate area night.', 414.37);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('D2I5PU', 75, 'moment', 'Sport fly again citizen performance read.', 1290.94);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('Y72J65', 68, 'compare', 'While behind thank price I treatment anyone.', 1047.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IBQFCN', 79, 'worker', 'Health soldier leave responsibility.', 566.43);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('N4IETD', 58, 'material', 'Public feeling door require watch big.', 379.93);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BFQPBI', 1, 'town', 'Republican born chance man.', 870.84);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H7V92H', 9, 'participant', 'Describe against this about.', 1693.02);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('T885Z1', 16, 'wide', 'Appear station performance remember new rate.', 1941.83);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BSH4QJ', 77, 'health', 'Door consider technology again skill.', 1888.46);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EJRYRF', 49, 'state', 'Admit red bill rise father decade respond.', 1033.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('930RSG', 63, 'agree', 'Worry life its market government where.', 1015.96);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('HZY4PV', 89, 'third', 'Note follow give result foot heavy.', 225.52);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GTE1FZ', 17, 'bit', 'Night age plan analysis food.', 663.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('02HGFG', 56, 'fast', 'Shake option win member build history.', 385.83);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KVILPE', 4, 'look', 'Likely him finally effect magazine.', 1894.1);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9VCGSF', 71, 'then', 'Factor day him anyone necessary act almost research.', 724.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('U6I77E', 2, 'become', 'Area professional development right.', 681.8);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('M08HZ5', 81, 'prevent', 'Traditional instead thing risk he.', 727.95);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('PV5V81', 4, 'bar', 'Whether budget most since example wonder.', 502.77);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('3ZW7PV', 29, 'tonight', 'Anything way board chance.', 348.37);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('K4ULC4', 25, 'college', 'American enough military year.', 1895.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SKWPMP', 37, 'finally', 'Southern woman Congress lay hard war.', 303.69);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DL47MO', 40, 'attention', 'Partner quickly finally control.', 1949.8);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('TMDAJ0', 67, 'see', 'Movement manager natural page middle.', 401.81);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('VL4S2U', 17, 'power', 'Tax close recognize toward response area.', 1542.67);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('I17LNK', 24, 'society', 'Quality experience practice.', 1530.98);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IJ2YGM', 26, 'statement', 'Deep miss year be space.', 321.1);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('6ZQM90', 16, 'happy', 'Candidate despite voice or pretty nature.', 371.21);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FYE6CI', 44, 'very', 'Church letter huge government arm push.', 1039.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8CTXMA', 42, 'reflect', 'Change by head if would both.', 850.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5E6KFF', 11, 'fear', 'That eye while art agency magazine film.', 596.95);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ULSCYQ', 1, 'character', 'Current admit my position certain just weight deal.', 613.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XT0E7A', 38, 'significant', 'Medical let head.', 1629.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YH268H', 62, 'indicate', 'Dinner economic language five.', 1279.45);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('RTZOFJ', 11, 'impact', 'Begin alone artist join.', 1217.03);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DFS70X', 82, 'poor', 'Official officer dinner growth.', 373.75);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EMI2NB', 40, 'sell', 'Choose blue view deal car.', 1934.52);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('CJ6QLA', 81, 'defense', 'Fill rule meet contain environment early and radio.', 179.46);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('3NZYBB', 83, 'card', 'Politics drop stock.', 1753.08);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FNCCA0', 81, 'together', 'Large method whatever according sister camera.', 331.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('W9B7OB', 53, 'she', 'Once join party forget organization.', 1719.0);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YSFGB2', 77, 'treatment', 'Local guy laugh hour watch remain.', 685.79);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('2TLXOB', 61, 'any', 'Hope we speech single party involve.', 427.0);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WS4VB5', 92, 'during', 'One too group out show society goal.', 103.32);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('VYTRI6', 34, 'his', 'Easy instead design front sometimes strategy share.', 682.17);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SASNAI', 11, 'why', 'Claim training put audience not.', 1619.6);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FRKZML', 58, 'fund', 'Seek leader go I which.', 511.18);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WZWMOW', 13, 'but', 'Again audience exist clear whose plan.', 185.92);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZDSWXN', 83, 'care', 'Small state raise.', 1254.7);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('CRKT8G', 37, 'painting', 'Result floor tell to star listen.', 1568.53);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1OZV02', 58, 'cause', 'Public nice little participant put.', 1434.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('624QQD', 17, 'first', 'Science stay hand but individual his.', 901.13);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5GVVOE', 68, 'low', 'Push occur enough meeting authority single.', 1026.54);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MHT67K', 44, 'interesting', 'Know human lead watch various.', 1825.66);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('392QLY', 6, 'three', 'Position increase speak dream yourself.', 582.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('56U9Z3', 64, 'him', 'Arm who father owner article contain break bad.', 1251.15);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QG39OO', 62, 'child', 'Maintain always learn improve forget skin sign.', 1796.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('DMKAA4', 17, 'environment', 'Peace now Congress both boy.', 687.89);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('S1Y1G2', 4, 'beat', 'Type news recognize leave baby.', 1213.58);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('Z04LRB', 77, 'tax', 'Owner anyone general ball president.', 444.04);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WWYZ8A', 48, 'picture', 'Personal present sound.', 1587.07);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YOEXLN', 54, 'amount', 'Which yes deep side sit option.', 1191.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FUOXUJ', 46, 'sense', 'Purpose relationship radio political enjoy.', 899.26);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('6XPM07', 77, 'create', 'Sound capital their law fear.', 986.26);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7KU25T', 46, 'much', 'Spend use other long ready wide where.', 307.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8D4DGR', 26, 'see', 'Second may go human part away.', 712.6);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MU8L27', 63, 'home', 'Letter employee bag carry rich.', 1308.82);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ENYFO1', 68, 'someone', 'Part myself board news dark fall.', 1464.53);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SLVCH8', 38, 'clear', 'Also item good.', 1925.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H9Z0QZ', 37, 'page', 'Own politics deep dream speak agreement future.', 1303.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8NCCGU', 81, 'method', 'On seek simply music trip unit.', 821.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('E4GETM', 10, 'guy', 'Knowledge within president book put.', 310.18);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('E0LCI4', 48, 'policy', 'Child trouble ok dark recognize.', 278.1);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZL0BCD', 57, 'every', 'Born environment movie.', 152.7);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('E0J72G', 87, 'miss', 'Agency begin style lot standard stop reduce true.', 65.87);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('B6G2GO', 27, 'marriage', 'Set local claim.', 1524.87);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('52QLCI', 11, 'ten', 'Like price write everyone.', 1548.4);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('D7OGT8', 31, 'tree', 'Its maintain center talk down cut professional.', 482.39);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YBXN1A', 17, 'goal', 'Management tree figure car above before center.', 681.77);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7Z60SM', 78, 'rate', 'Else left stuff follow beyond heavy prove feeling.', 1535.61);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('04YBU8', 91, 'according', 'Defense usually huge.', 694.46);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('S7CXN5', 47, 'where', 'Reality generation southern sing everyone phone.', 909.03);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BKNI1T', 8, 'war', 'Pass energy exactly check address into notice.', 669.9);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5NDUO3', 62, 'main', 'Only across by success hot eye.', 1882.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BQ7D4L', 34, 'prepare', 'Easy control sometimes hard grow throw quality.', 570.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NTT6BT', 88, 'too', 'Write place yourself art day manage have.', 1316.59);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('32B64D', 53, 'anyone', 'Exactly treat father student figure mention.', 1354.52);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9SVKNH', 82, 'hope', 'Produce network easy mention brother every.', 904.08);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8LC65I', 28, 'chair', 'Should major act.', 124.42);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('OU8QH8', 93, 'authority', 'Relate husband none food performance per.', 1838.69);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MICQHK', 73, 'cost', 'Nearly election debate scientist life.', 816.97);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('63MBNT', 31, 'program', 'Company care bed magazine report.', 1422.96);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('6XI22T', 71, 'newspaper', 'Board behavior indicate require.', 1042.43);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ENO2YW', 25, 'last', 'Cost base big herself.', 72.45);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1PDQM3', 59, 'career', 'Tonight nearly imagine account student store.', 1857.84);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NNX02H', 86, 'doctor', 'Area college boy need interesting finish tell.', 809.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('K0W3UN', 53, 'member', 'Nature eat finally road child them outside.', 963.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZJ7DLZ', 42, 'can', 'Trade truth rise name sister cause.', 1480.23);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('B5UWTA', 15, 'back', 'House may lawyer politics teacher work pull.', 321.18);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7BU0Q8', 3, 'yeah', 'You society there natural way.', 434.76);
