INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0GBEHM', 23, 'among', 'Reason image her level long new.', 1747.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QJ0TC3', 2, 'environment', 'Remember inside black middle admit serve.', 1203.41);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('T5ZQ1D', 13, 'board', 'Congress kind current technology.', 713.94);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BVONDI', 54, 'gas', 'Worker court plan run just guess.', 1167.72);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('TLI2CE', 47, 'state', 'It attack name off success law at agent.', 681.79);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('4FHAIJ', 44, 'if', 'Region country not money learn religious price.', 393.56);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('I0HWEC', 39, 'present', 'Medical performance southern business.', 1146.75);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('X16P1I', 49, 'here', 'Reach company various play end president.', 1873.17);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('HJ8JZE', 8, 'modern', 'Traditional spend exist father.', 1203.46);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('T7TJ6I', 28, 'force', 'Consumer serve evidence herself like.', 1929.1);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MTR5CE', 53, 'out', 'Summer argue medical.', 1382.48);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5B89TE', 26, 'show', 'Country degree civil manage.', 1779.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('N86UAY', 43, 'total', 'Suffer forward south course.', 145.67);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('2VJEXF', 24, 'present', 'Economic car no base.', 508.01);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('Y6FIZ4', 12, 'down', 'At I require kitchen reveal our outside.', 630.08);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('3CVLXG', 49, 'green', 'Direction some him manager environmental possible people.', 1672.17);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QSSCF6', 6, 'pretty', 'Move guess local term member.', 59.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('D3PMLB', 9, 'risk', 'Return or open loss simply whole.', 1524.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('3OAWRB', 39, 'amount', 'Election lay officer table.', 1085.16);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('A580NF', 19, 'bad', 'Technology reveal fact society theory compare.', 1539.45);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('Z1OJTC', 14, 'plan', 'Very recent statement international.', 103.29);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('35U8RF', 43, 'result', 'Mr ok report stage present front.', 1554.71);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XI5OCU', 54, 'near', 'Fund serve experience detail administration need.', 497.75);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H805FX', 17, 'value', 'Mother amount skill exist past politics argue detail.', 1248.73);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('G3CE4E', 5, 'central', 'Break each tough company collection agree region.', 64.76);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YTRFF4', 27, 'similar', 'Another wind current effort while serve section.', 801.29);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SOFJD7', 38, 'financial', 'Security note room church.', 1970.8);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1V4CV9', 50, 'military', 'Seven wrong take something east support small world.', 890.68);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('N5NABX', 45, 'property', 'Away peace something bank pass order.', 1894.0);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BB58LS', 26, 'whether', 'Collection direction matter commercial trouble.', 1499.43);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ET2UMW', 24, 'speech', 'Growth dog may.', 914.65);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('UV8K1H', 2, 'there', 'Imagine series happy garden sure interest.', 672.39);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('6H1I7Q', 3, 'traditional', 'Life product family blood.', 1934.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KC5JFO', 27, 'drop', 'Song issue why short day almost.', 731.09);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('OGU4ET', 21, 'give', 'Beat hair media mouth program clear.', 964.59);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NPUYHD', 38, 'outside', 'It simple just find fund apply.', 1806.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8JGGXB', 52, 'design', 'Over serve start power.', 1796.61);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('11M2YY', 29, 'language', 'Clearly course suddenly add.', 1946.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WONOW0', 2, 'information', 'Food fire sure heart amount.', 1409.31);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5R5CKS', 18, 'citizen', 'Two tell man step son.', 982.01);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('44O26X', 40, 'particular', 'Kid hit report.', 699.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MKQMOV', 45, 'decision', 'Fight lead interesting one front.', 227.65);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JAGXE8', 31, 'will', 'Account nor lawyer director different event sing.', 229.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0T7SG0', 52, 'everybody', 'Suffer election night young.', 1182.01);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('L7SH40', 6, 'red', 'Join our baby east trial.', 1005.11);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ESK1JN', 20, 'debate', 'Hospital attention yard news cut wrong daughter.', 1861.73);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5P11D5', 54, 'official', 'Think gas affect factor action candidate citizen.', 1353.69);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XZFLO3', 1, 'politics', 'Five whom standard west one individual worker.', 1493.0);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('UWS1NT', 53, 'card', 'Plant room military right anything baby animal.', 1998.59);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('D9XK6S', 3, 'lot', 'Decade argue single though.', 541.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9ENWAX', 48, 'old', 'Rather most hit sort behavior conference.', 1336.61);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZO9WV2', 50, 'star', 'Receive family similar.', 637.95);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('OOSDRZ', 28, 'poor', 'Tv little different yeah enter.', 273.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XFHZZM', 53, 'media', 'Year full pay data daughter front.', 913.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SLJKVG', 1, 'without', 'Week feel represent during week difference.', 575.09);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('PV2I8U', 1, 'almost', 'Kind represent address part big watch life.', 1503.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JK9N2B', 25, 'billion', 'Total box dog music career people himself.', 935.71);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('OV9C4L', 10, 'able', 'Position type son kid military yard.', 694.7);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('RU3JV5', 16, 'group', 'Available reality note hospital center much site.', 1860.96);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XAAXEL', 31, 'nearly', 'Wife bring common three wide.', 1977.73);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('VUQOCQ', 18, 'bad', 'Reason main down hair skin never space.', 697.7);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EN7FGQ', 53, 'real', 'Training already measure help majority.', 1532.5);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('C72KYP', 15, 'response', 'Thing store myself note quality bag whole.', 1899.07);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7Y2FGI', 51, 'fund', 'Across hot military reveal figure test.', 1709.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('TMB3EK', 8, 'evidence', 'Raise process plant back individual investment agreement.', 1570.3);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FVZ9TG', 2, 'consider', 'Media ball move thing mother evidence speech.', 805.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('VY7TVH', 14, 'city', 'Another manager hotel really.', 1508.09);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8D56MI', 49, 'hospital', 'Official federal whatever onto herself.', 1594.16);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('XRT4AZ', 50, 'spring', 'Local law student charge account likely.', 1260.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QGLJ36', 44, 'go', 'By outside instead phone.', 1415.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9W27ET', 55, 'receive', 'Wrong subject win pattern reflect over great cut.', 180.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GM9T7X', 20, 'cut', 'Citizen question bag its spend control meet.', 1928.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('S0RH1T', 27, 'job', 'System green note professional behavior enter.', 1204.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('3HZ3WM', 49, 'put', 'Foot any only develop house discuss.', 80.61);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MWHZ24', 16, 'reason', 'Return hospital collection maintain fact manage material card.', 759.98);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('I5QA8P', 9, 'majority', 'Never purpose raise second increase friend.', 368.86);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IQ7WUE', 36, 'short', 'Very whether likely question front.', 1331.22);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H1JGVU', 18, 'claim', 'Itself prepare man outside remember style easy.', 885.6);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8GLIEG', 30, 'century', 'Well firm own.', 1435.48);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LD85FK', 20, 'capital', 'Front glass response capital half mean.', 1681.2);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('5EO86P', 28, 'product', 'Wide fire push vote call something arm.', 1656.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('50JQ89', 45, 'cup', 'Data three ready wide radio record past.', 1938.64);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0OVJVL', 14, 'suffer', 'Follow wear push lose seem want.', 737.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('CXSK5Q', 19, 'friend', 'Term for back series red stuff power.', 1508.6);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FD6MC3', 54, 'pretty', 'Term save wonder customer couple discussion floor.', 1852.97);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NQ59O5', 53, 'question', 'Team collection finally eat here for.', 1834.95);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('37IFE8', 11, 'allow', 'Send hundred environment table front.', 365.76);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KSNWSW', 22, 'network', 'Two fly else court thing by energy out.', 1897.53);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('J7QKDT', 15, 'from', 'North happen energy miss.', 98.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WKP7L3', 37, 'do', 'Site use exactly.', 793.85);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EYJA1K', 21, 'weight', 'Fish ready expect beyond popular choose.', 997.79);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('V577UZ', 15, 'case', 'Ready within political note thought.', 1391.05);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('14ABTV', 24, 'project', 'Building reveal chance listen.', 805.84);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YL3055', 51, 'pay', 'Market begin time probably development religious.', 61.5);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('VZHU9N', 25, 'feeling', 'Matter fear guy science similar.', 1699.04);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SE8WOM', 1, 'yeah', 'Five people either.', 462.58);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('NGK22N', 45, 'hit', 'Not southern day family crime.', 1398.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('K244NE', 8, 'maybe', 'Blood able close real store resource.', 1173.18);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('CW0OFH', 22, 'bank', 'Difficult treatment subject interest.', 1217.85);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZJ0731', 22, 'such', 'Matter song yeah page whole newspaper.', 87.85);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KPCT6D', 44, 'decade', 'Plant scene add it direction.', 968.17);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WG86S6', 28, 'third', 'Unit drive weight those.', 883.85);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WZ4EQD', 30, 'operation', 'Him certain consider meet impact off spring.', 612.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LL55VH', 54, 'lose', 'Budget third gas.', 1123.94);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YGSB8V', 27, 'company', 'Much see walk part film expect.', 300.67);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('WFQDGL', 42, 'cut', 'Sort take forget turn tell.', 756.68);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EZJLLN', 10, 'model', 'List recently enter despite boy field.', 710.01);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YDAB4P', 41, 'north', 'Young discover live single mother identify.', 1193.8);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('86XXJI', 34, 'available', 'Even official friend new.', 1785.06);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('51IS5Z', 39, 'court', 'Early city heart rise.', 1555.62);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('OXJ5H7', 28, 'reveal', 'Direction kitchen daughter wish.', 109.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FHK7P0', 55, 'throw', 'Director think in.', 1285.91);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JG7VTW', 55, 'especially', 'Decade grow heavy myself hot likely.', 1746.86);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('M2DFPQ', 50, 'democratic', 'Popular begin radio arrive model.', 115.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZZ1YUW', 24, 'system', 'Positive direction point state color particularly seven left.', 1752.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GXMZC7', 4, 'TV', 'Every film concern half especially form five.', 811.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MYBWQI', 1, 'meet', 'Without there week son.', 250.91);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0ENUZV', 5, 'spend', 'Become goal above for hour explain trouble.', 703.16);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('UUIP09', 50, 'business', 'Girl identify suffer who management environmental happen.', 927.12);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IZQWSN', 40, 'cause', 'Human own claim produce prove card field.', 635.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GVKSWG', 47, 'require', 'Range last develop who increase increase.', 1736.84);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('P8Y7QW', 10, 'though', 'Back go treatment arrive control.', 286.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LTAYW9', 14, 'this', 'Foot house high deal officer.', 705.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('YJM3NQ', 36, 'ball', 'Image along answer chance network establish.', 647.2);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MMMQ81', 43, 'wait', 'Majority property remain story where let yourself.', 251.08);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('KOLSL9', 18, 'type', 'Woman college century their current argue perhaps.', 590.92);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SVB7Z4', 55, 'hot', 'Ahead tend short rather.', 440.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9WPH5T', 7, 'create', 'Not such main theory number between beautiful.', 835.32);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('X5SQ44', 42, 'scientist', 'Environment kind girl threat wind special evidence.', 1615.73);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H00HO8', 25, 'weight', 'Enter statement store perhaps.', 958.9);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ITMQ3I', 54, 'house', 'Beautiful system situation wall.', 1622.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FESV7Z', 18, 'senior', 'Least range happen administration likely any song.', 268.9);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('HDDJ3X', 6, 'moment', 'Create drive fund crime.', 1767.64);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('K50NZE', 30, 'feeling', 'Right daughter modern his middle read.', 675.02);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ONEZ86', 51, 'quickly', 'Draw wonder many wrong whether participant.', 1269.3);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('BDT888', 34, 'difficult', 'Step story send blue night minute.', 623.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('UMESZB', 42, 'for', 'Military finally know herself water dog work.', 1188.78);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('HJ0X5W', 22, 'across', 'Yet become somebody learn entire size cup.', 1323.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9IJQXZ', 49, 'world', 'Issue hair during detail paper.', 1866.65);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8SYIES', 11, 'entire', 'White war bank.', 1185.58);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9AU5SS', 31, 'big', 'Nearly above happen game against instead.', 1455.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7Z9ZXR', 25, 'stage', 'Trip gas should add raise space different.', 1900.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('J7OM78', 4, 'in', 'Pull free perform area send.', 156.28);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('HH07UR', 5, 'rich', 'Difference drop quality five everything.', 1216.43);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('45GZR1', 41, 'physical', 'Yard least not listen across ten.', 1790.59);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1D1FKZ', 35, 'smile', 'List easy eat or claim out quality.', 1963.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MYIJ1Y', 7, 'image', 'Fire third model.', 227.28);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('1OG7QA', 49, 'let', 'Edge perhaps believe course best eye.', 1219.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QLFREL', 29, 'statement', 'Skill need edge into talk course interview.', 288.42);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JSY191', 38, 'property', 'Vote military product trade someone magazine.', 1864.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('UOVW41', 19, 'before', 'Care more sign personal.', 1617.38);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('CN6ZNA', 34, 'team', 'Professor present dog person figure.', 213.81);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GMXQAG', 19, 'report', 'Range loss conference should common professor.', 89.99);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('8YAX6R', 25, 'number', 'Base probably structure drive cup knowledge mother.', 1036.34);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('EV8534', 25, 'development', 'Little several plan various player player.', 670.2);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('QUL2FH', 15, 'health', 'Must view father sea.', 1196.83);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('889F4B', 1, 'food', 'Eat entire right parent Mrs.', 785.35);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('HRZ90B', 48, 'maybe', 'Head cultural miss get evidence part majority less.', 1152.5);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('B2F95U', 29, 'day', 'Live behind after seat miss.', 1555.6);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GLZE3K', 53, 'daughter', 'Catch western try.', 904.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9TZCOO', 46, 'summer', 'Name hospital upon forward animal threat everything.', 1745.27);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('6XOEY1', 24, 'morning', 'Evidence option pay news community trade politics we.', 1999.68);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('08993X', 9, 'arm', 'Possible although open support tell movement technology.', 937.92);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('A2R51N', 55, 'agree', 'Significant choose national social expect group part.', 1832.86);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZG463K', 52, 'work', 'Since increase although rate product boy relationship.', 417.98);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0PG8O5', 31, 'north', 'Former activity threat meeting laugh.', 401.51);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('G7D5JR', 13, 'more', 'Anything nation pattern trip.', 847.05);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('0ZHFGP', 26, 'wait', 'Next attorney prove recent perform morning.', 559.33);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('I2H6ZE', 42, 'what', 'Fire we safe early.', 626.4);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('JRYBEY', 54, 'list', 'Range firm worker.', 689.64);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('74RVRU', 45, 'hot', 'Less ok method financial.', 1529.97);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IIQDBW', 8, 'station', 'System charge hit admit Republican name.', 293.48);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('4XMKDU', 46, 'herself', 'Quickly ready stuff reason age agent.', 1425.39);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('W3SHKS', 45, 'girl', 'Need that director focus of they away.', 855.13);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('PGPQT5', 12, 'agency', 'Return car buy institution maintain large step.', 1038.81);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9BFMEF', 29, 'boy', 'Woman action bit guess plant response they some.', 1723.93);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('3LEOON', 54, 'official', 'Memory term career fish sea.', 1705.15);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('RXMIXL', 27, 'resource', 'Health on candidate age investment point past.', 129.07);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('LKMKJK', 38, 'front', 'Force look office protect piece really population.', 1128.61);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('49QHAC', 17, 'live', 'Suddenly development what maintain.', 1568.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ORRBX6', 6, 'and', 'Debate various another design network create difficult office.', 297.65);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('IZH6UZ', 25, 'hair', 'Policy environmental front security share whatever.', 210.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('7T5C6J', 26, 'enjoy', 'Main officer himself eye manager tell weight.', 1599.63);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('SY9E7Z', 49, 'coach', 'Alone community show degree in.', 53.17);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('2V7H73', 16, 'win', 'Nearly lot forward director clear small wish.', 100.36);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('FRK9P2', 41, 'so', 'Baby degree model senior either always civil.', 1931.3);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('AMVYVB', 50, 'rest', 'Either personal across explain.', 1264.65);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('VL1G9U', 41, 'process', 'Sell watch large able send soon kid.', 1659.44);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('M96FUR', 31, 'large', 'Option paper change thus Mrs have head husband.', 1842.55);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('H12DMR', 42, 'source', 'Color writer how wall.', 951.7);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ILJZZE', 6, 'fund', 'Glass speech become voice hope.', 1357.47);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('ZGP6QI', 43, 'prepare', 'Security hope manager operation.', 177.24);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('9FNX4I', 26, 'structure', 'Effort Mrs turn factor wide sign plant out.', 537.55);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('GM5A6I', 40, 'why', 'How thought head shake change capital.', 1355.57);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('W6KQW6', 28, 'sign', 'Service behavior poor citizen article.', 1365.72);
INSERT INTO Catalog (product_ref, category_id, model, description, unit_price) VALUES ('MSVRFL', 27, 'full', 'Remember they loss.', 1004.03);
